WORK_OBJECT_AVAILABLE_DATE|BO_Team|WORK_OBJECT_ID_Count|Team Location
2017-09-29|PRUBOND SERVICING & CLAIMS MUMBAI|750|Offshore
2017-09-29|PRUBONDS NEW BUSINESS|189|Offshore
2017-09-29|PRUFUND_BEREAVEMENTS|29|England
2017-09-29|RIG & PH PP MUMBAI|1250|Offshore
2017-09-29|RP|20|England
2017-09-29|RP_BEREAVEMENTS|4|England
2017-09-29|RPPAP MUMBAI|25|Offshore
2017-09-29|RPTB|28|England
2017-09-29|SCHEME NORTH MUMBAI|31|Offshore
2017-09-29|SERVICING|133|Offshore
2017-09-29|SHP_CLAIMS|34|England
2017-09-29|SHP_GPP_SERVICING|123|England
2017-09-29|SHP_MPP_FC|127|England
2017-09-29|SHP_MPP_REVISIONS|14|England
2017-09-29|TEACHERS|9|England
2017-09-30|ADVISER - LIFE (CH) MUMBAI||Offshore
2017-09-30|ANNUITIES SERVICING|5|Offshore
2017-09-30|AVC MUMBAI|291|Offshore
2017-09-30|AVC_CLAIMS|4|England
2017-09-30|AVC_REVISIONS|1|England
2017-09-30|AVC_SERVICING|4|England
2017-09-30|BEREAVEMENTS|18|Offshore
2017-09-30|CDR DSS|7|Offshore
2017-09-30|CDT MUMBAI|372|Offshore
2017-09-30|CORPORATE PENSIONS|1|Offshore
2017-09-30|CORPORATE_PENSIONS|2|England
2017-09-30|DA ADMIN||Offshore
2017-09-30|EPP_MK1||England
2017-09-30|EPP_MK2-4||England
2017-09-30|IB PAY & SERVICING MUMBAI|82|Offshore
2017-09-30|IB_BEREAVEMENTS|4|England
2017-09-30|ILLUSTRATIONS MUMBAI|10|Offshore
2017-09-30|IPM FSAVC MUMBAI|2|Offshore
2017-09-30|MPP||England
2017-09-30|MPP_SCHEME_SERVICING|13|England
2017-09-30|NEW BUSINESS||Offshore
2017-09-30|NEW_WORLD_BEREAVEMENTS||England
2017-09-30|OB_LIFE_BEREAVEMENTS|1|England
2017-09-30|OPAL_BEREAVEMENTS||England
2017-09-30|PCPS_PCRS||England
2017-09-30|PG_SERV|2|England
2017-09-30|POLICY HOLDER - LIFE (NW) MUMBAI|15|Offshore
2017-09-30|POLICY HOLDER - LIFE (OB) MUMBAI|42|Offshore
2017-09-30|PRUBOND|10|England
2017-09-30|PRUBOND NBS (DGT)|3|Offshore
2017-09-30|PRUBOND SERVICING & CLAIMS MUMBAI|103|Offshore
2017-09-30|PRUBONDS NEW BUSINESS|13|Offshore
2017-09-30|PRUFUND_BEREAVEMENTS|1|England
2017-09-30|RIG & PH PP MUMBAI|62|Offshore
2017-09-30|RP|1|England
2017-09-30|RP_BEREAVEMENTS||England
2017-09-30|RPPAP MUMBAI|19|Offshore
2017-09-30|RPTB||England
2017-09-30|SCHEME NORTH MUMBAI||Offshore
2017-09-30|SERVICING|59|Offshore
2017-09-30|SHP_CLAIMS||England
2017-09-30|SHP_GPP_SERVICING|17|England
2017-09-30|SHP_MPP_FC|5|England
2017-09-30|SHP_MPP_REVISIONS||England
2017-09-30|TEACHERS||England
2017-10-01|ADVISER - LIFE (CH) MUMBAI||Offshore
2017-10-01|ANNUITIES SERVICING|2|Offshore
2017-10-01|AVC MUMBAI|11|Offshore
2017-10-01|AVC_CLAIMS|1|England
2017-10-01|AVC_REVISIONS||England
2017-10-01|AVC_SERVICING||England
2017-10-01|BEREAVEMENTS||Offshore
2017-10-01|CDR DSS||Offshore
2017-10-01|CDT MUMBAI|5|Offshore
2017-10-01|CORPORATE PENSIONS||Offshore
2017-10-01|CORPORATE_PENSIONS||England
2017-10-01|DA ADMIN||Offshore
2017-10-01|EPP_MK1|1|England
2017-10-01|EPP_MK2-4||England
2017-10-01|IB PAY & SERVICING MUMBAI||Offshore
2017-10-01|IB_BEREAVEMENTS||England
2017-10-01|ILLUSTRATIONS MUMBAI|1|Offshore
2017-10-01|IPM FSAVC MUMBAI||Offshore
2017-10-01|MPP||England
2017-10-01|MPP_SCHEME_SERVICING|9|England
2017-10-01|NEW BUSINESS||Offshore
2017-10-01|NEW_WORLD_BEREAVEMENTS||England
2017-10-01|OB_LIFE_BEREAVEMENTS||England
2017-10-01|OPAL_BEREAVEMENTS||England
2017-10-01|PCPS_PCRS||England
2017-10-01|PG_SERV|1|England
2017-10-01|POLICY HOLDER - LIFE (NW) MUMBAI|2|Offshore
2017-10-01|POLICY HOLDER - LIFE (OB) MUMBAI|3|Offshore
2017-10-01|PRUBOND||England
2017-10-01|PRUBOND NBS (DGT)||Offshore
2017-10-01|PRUBOND SERVICING & CLAIMS MUMBAI|3|Offshore
2017-10-01|PRUBONDS NEW BUSINESS|1|Offshore
2017-10-01|PRUFUND_BEREAVEMENTS||England
2017-10-01|RIG & PH PP MUMBAI|8|Offshore
2017-10-01|RP||England
2017-10-01|RP_BEREAVEMENTS||England
2017-10-01|RPPAP MUMBAI|1|Offshore
2017-10-01|RPTB||England
2017-10-01|SCHEME NORTH MUMBAI|1|Offshore
2017-10-01|SERVICING||Offshore
2017-10-01|SHP_CLAIMS|1|England
2017-10-01|SHP_GPP_SERVICING|9|England
2017-10-01|SHP_MPP_FC||England
2017-10-01|SHP_MPP_REVISIONS||England
2017-10-01|TEACHERS||England
2017-10-02|ADVISER - LIFE (CH) MUMBAI|10|Offshore
2017-10-02|ANNUITIES SERVICING|210|Offshore
2017-10-02|AVC MUMBAI|2199|Offshore
2017-10-02|AVC_CLAIMS|107|England
2017-10-02|AVC_REVISIONS|27|England
2017-10-02|AVC_SERVICING|163|England
2017-10-02|BEREAVEMENTS|217|Offshore
2017-10-02|CDR DSS|66|Offshore
2017-10-02|CDT MUMBAI|533|Offshore
2017-10-02|CORPORATE PENSIONS|57|Offshore
2017-10-02|CORPORATE_PENSIONS|14|England
2017-10-02|DA ADMIN|39|Offshore
2017-10-02|EPP_MK1|17|England
2017-10-02|EPP_MK2-4|15|England
2017-10-02|IB PAY & SERVICING MUMBAI|390|Offshore
2017-10-02|IB_BEREAVEMENTS|180|England
2017-10-02|ILLUSTRATIONS MUMBAI|672|Offshore
2017-10-02|IPM FSAVC MUMBAI|55|Offshore
2017-10-02|MPP|33|England
2017-10-02|MPP_SCHEME_SERVICING|176|England
2017-10-02|NEW BUSINESS|32|Offshore
2017-10-02|NEW_WORLD_BEREAVEMENTS|18|England
2017-10-02|OB_LIFE_BEREAVEMENTS|26|England
2017-10-02|OPAL_BEREAVEMENTS||England
2017-10-02|PCPS_PCRS|4|England
2017-10-02|PG_SERV|56|England
2017-10-02|POLICY HOLDER - LIFE (NW) MUMBAI|186|Offshore
2017-10-02|POLICY HOLDER - LIFE (OB) MUMBAI|214|Offshore
2017-10-02|PRUBOND||England
2017-10-02|PRUBOND NBS (DGT)|16|Offshore
2017-10-02|PRUBOND SERVICING & CLAIMS MUMBAI|929|Offshore
2017-10-02|PRUBONDS NEW BUSINESS|238|Offshore
2017-10-02|PRUFUND_BEREAVEMENTS|31|England
2017-10-02|RIG & PH PP MUMBAI|1323|Offshore
2017-10-02|RP|8|England
2017-10-02|RP_BEREAVEMENTS|2|England
2017-10-02|RPPAP MUMBAI|45|Offshore
2017-10-02|RPTB|68|England
2017-10-02|SCHEME NORTH MUMBAI|27|Offshore
2017-10-02|SERVICING|264|Offshore
2017-10-02|SHP_CLAIMS|40|England
2017-10-02|SHP_GPP_SERVICING|156|England
2017-10-02|SHP_MPP_FC|169|England
2017-10-02|SHP_MPP_REVISIONS|14|England
2017-10-02|TEACHERS|10|England
2017-10-03|ADVISER - LIFE (CH) MUMBAI|14|Offshore
2017-10-03|ANNUITIES SERVICING|195|Offshore
2017-10-03|AVC MUMBAI|1122|Offshore
2017-10-03|AVC_CLAIMS|101|England
2017-10-03|AVC_REVISIONS|28|England
2017-10-03|AVC_SERVICING|154|England
2017-10-03|BEREAVEMENTS|158|Offshore
2017-10-03|CDR DSS|80|Offshore
2017-10-03|CDT MUMBAI|619|Offshore
2017-10-03|CORPORATE PENSIONS|67|Offshore
2017-10-03|CORPORATE_PENSIONS|12|England
2017-10-03|DA ADMIN|69|Offshore
2017-10-03|EPP_MK1|28|England
2017-10-03|EPP_MK2-4|13|England
2017-10-03|IB PAY & SERVICING MUMBAI|240|Offshore
2017-10-03|IB_BEREAVEMENTS|112|England
2017-10-03|ILLUSTRATIONS MUMBAI|737|Offshore
2017-10-03|IPM FSAVC MUMBAI|58|Offshore
2017-10-03|MPP|51|England
2017-10-03|MPP_SCHEME_SERVICING|148|England
2017-10-03|NEW BUSINESS|24|Offshore
2017-10-03|NEW_WORLD_BEREAVEMENTS|22|England
2017-10-03|OB_LIFE_BEREAVEMENTS|21|England
2017-10-03|OPAL_BEREAVEMENTS|2|England
2017-10-03|PCPS_PCRS|8|England
2017-10-03|PG_SERV|28|England
2017-10-03|POLICY HOLDER - LIFE (NW) MUMBAI|160|Offshore
2017-10-03|POLICY HOLDER - LIFE (OB) MUMBAI|279|Offshore
2017-10-03|PRUBOND|1|England
2017-10-03|PRUBOND NBS (DGT)|214|Offshore
2017-10-03|PRUBOND SERVICING & CLAIMS MUMBAI|879|Offshore
2017-10-03|PRUBONDS NEW BUSINESS|203|Offshore
2017-10-03|PRUFUND_BEREAVEMENTS|28|England
2017-10-03|RIG & PH PP MUMBAI|1352|Offshore
2017-10-03|RP|19|England
2017-10-03|RP_BEREAVEMENTS||England
2017-10-03|RPPAP MUMBAI|24|Offshore
2017-10-03|RPTB|50|England
2017-10-03|SCHEME NORTH MUMBAI|81|Offshore
2017-10-03|SERVICING|187|Offshore
2017-10-03|SHP_CLAIMS|55|England
2017-10-03|SHP_GPP_SERVICING|150|England
2017-10-03|SHP_MPP_FC|145|England
2017-10-03|SHP_MPP_REVISIONS|28|England
2017-10-03|TEACHERS|6|England
2017-10-04|ADVISER - LIFE (CH) MUMBAI|8|Offshore
2017-10-04|ANNUITIES SERVICING|194|Offshore
2017-10-04|AVC MUMBAI|1455|Offshore
2017-10-04|AVC_CLAIMS|98|England
2017-10-04|AVC_REVISIONS|96|England
2017-10-04|AVC_SERVICING|144|England
2017-10-04|BEREAVEMENTS|179|Offshore
2017-10-04|CDR DSS|102|Offshore
2017-10-04|CDT MUMBAI|731|Offshore
2017-10-04|CORPORATE PENSIONS|38|Offshore
2017-10-04|CORPORATE_PENSIONS|16|England
2017-10-04|DA ADMIN|38|Offshore
2017-10-04|EPP_MK1|39|England
2017-10-04|EPP_MK2-4|14|England
2017-10-04|IB PAY & SERVICING MUMBAI|273|Offshore
2017-10-04|IB_BEREAVEMENTS|119|England
2017-10-04|ILLUSTRATIONS MUMBAI|705|Offshore
2017-10-04|IPM FSAVC MUMBAI|100|Offshore
2017-10-04|MPP|38|England
2017-10-04|MPP_SCHEME_SERVICING|156|England
2017-10-04|NEW BUSINESS|27|Offshore
2017-10-04|NEW_WORLD_BEREAVEMENTS|8|England
2017-10-04|OB_LIFE_BEREAVEMENTS|21|England
2017-10-04|OPAL_BEREAVEMENTS|3|England
2017-10-04|PCPS_PCRS|4|England
2017-10-04|PG_SERV|34|England
2017-10-04|POLICY HOLDER - LIFE (NW) MUMBAI|162|Offshore
2017-10-04|POLICY HOLDER - LIFE (OB) MUMBAI|283|Offshore
2017-10-04|PRUBOND|5|England
2017-10-04|PRUBOND NBS (DGT)|125|Offshore
2017-10-04|PRUBOND SERVICING & CLAIMS MUMBAI|844|Offshore
2017-10-04|PRUBONDS NEW BUSINESS|177|Offshore
2017-10-04|PRUFUND_BEREAVEMENTS|18|England
2017-10-04|RIG & PH PP MUMBAI|1340|Offshore
2017-10-04|RP|7|England
2017-10-04|RP_BEREAVEMENTS||England
2017-10-04|RPPAP MUMBAI|35|Offshore
2017-10-04|RPTB|46|England
2017-10-04|SCHEME NORTH MUMBAI|49|Offshore
2017-10-04|SERVICING|151|Offshore
2017-10-04|SHP_CLAIMS|44|England
2017-10-04|SHP_GPP_SERVICING|122|England
2017-10-04|SHP_MPP_FC|205|England
2017-10-04|SHP_MPP_REVISIONS|33|England
2017-10-04|TEACHERS|6|England
2017-10-05|ADVISER - LIFE (CH) MUMBAI|10|Offshore
2017-10-05|ANNUITIES SERVICING|155|Offshore
2017-10-05|AVC MUMBAI|1406|Offshore
2017-10-05|AVC_CLAIMS|86|England
2017-10-05|AVC_REVISIONS|13|England
2017-10-05|AVC_SERVICING|128|England
2017-10-05|BEREAVEMENTS|169|Offshore
2017-10-05|CDR DSS|56|Offshore
2017-10-05|CDT MUMBAI|573|Offshore
2017-10-05|CORPORATE PENSIONS|53|Offshore
2017-10-05|CORPORATE_PENSIONS|7|England
2017-10-05|DA ADMIN|37|Offshore
2017-10-05|EPP_MK1|23|England
2017-10-05|EPP_MK2-4|7|England
2017-10-05|IB PAY & SERVICING MUMBAI|326|Offshore
2017-10-05|IB_BEREAVEMENTS|109|England
2017-10-05|ILLUSTRATIONS MUMBAI|607|Offshore
2017-10-05|IPM FSAVC MUMBAI|296|Offshore
2017-10-05|MPP|33|England
2017-10-05|MPP_SCHEME_SERVICING|99|England
2017-10-05|NEW BUSINESS|25|Offshore
2017-10-05|NEW_WORLD_BEREAVEMENTS|9|England
2017-10-05|OB_LIFE_BEREAVEMENTS|43|England
2017-10-05|OPAL_BEREAVEMENTS|1|England
2017-10-05|PCPS_PCRS|3|England
2017-10-05|PG_SERV|31|England
2017-10-05|POLICY HOLDER - LIFE (NW) MUMBAI|1971|Offshore
2017-10-05|POLICY HOLDER - LIFE (OB) MUMBAI|454|Offshore
2017-10-05|PRUBOND|2|England
2017-10-05|PRUBOND NBS (DGT)|24|Offshore
2017-10-05|PRUBOND SERVICING & CLAIMS MUMBAI|826|Offshore
2017-10-05|PRUBONDS NEW BUSINESS|226|Offshore
2017-10-05|PRUFUND_BEREAVEMENTS|24|England
2017-10-05|RIG & PH PP MUMBAI|1235|Offshore
2017-10-05|RP|7|England
2017-10-05|RP_BEREAVEMENTS|1|England
2017-10-05|RPPAP MUMBAI|29|Offshore
2017-10-05|RPTB|44|England
2017-10-05|SCHEME NORTH MUMBAI|53|Offshore
2017-10-05|SERVICING|231|Offshore
2017-10-05|SHP_CLAIMS|34|England
2017-10-05|SHP_GPP_SERVICING|150|England
2017-10-05|SHP_MPP_FC|205|England
2017-10-05|SHP_MPP_REVISIONS|24|England
2017-10-05|TEACHERS|3|England
2017-10-06|ADVISER - LIFE (CH) MUMBAI|7|Offshore
2017-10-06|ANNUITIES SERVICING|182|Offshore
2017-10-06|AVC MUMBAI|1362|Offshore
2017-10-06|AVC_CLAIMS|90|England
2017-10-06|AVC_REVISIONS|14|England
2017-10-06|AVC_SERVICING|127|England
2017-10-06|BEREAVEMENTS|149|Offshore
2017-10-06|CDR DSS|61|Offshore
2017-10-06|CDT MUMBAI|556|Offshore
2017-10-06|CORPORATE PENSIONS|45|Offshore
2017-10-06|CORPORATE_PENSIONS|10|England
2017-10-06|DA ADMIN|50|Offshore
2017-10-06|EPP_MK1|27|England
2017-10-06|EPP_MK2-4|15|England
2017-10-06|IB PAY & SERVICING MUMBAI|375|Offshore
2017-10-06|IB_BEREAVEMENTS|129|England
2017-10-06|ILLUSTRATIONS MUMBAI|594|Offshore
2017-10-06|IPM FSAVC MUMBAI|63|Offshore
2017-10-06|MPP|21|England
2017-10-06|MPP_SCHEME_SERVICING|125|England
2017-10-06|NEW BUSINESS|19|Offshore
2017-10-06|NEW_WORLD_BEREAVEMENTS|10|England
2017-10-06|OB_LIFE_BEREAVEMENTS|23|England
2017-10-06|OPAL_BEREAVEMENTS|1|England
2017-10-06|PCPS_PCRS|4|England
2017-10-06|PG_SERV|35|England
2017-10-06|POLICY HOLDER - LIFE (NW) MUMBAI|200|Offshore
2017-10-06|POLICY HOLDER - LIFE (OB) MUMBAI|349|Offshore
2017-10-06|PRUBOND|1|England
2017-10-06|PRUBOND NBS (DGT)|233|Offshore
2017-10-06|PRUBOND SERVICING & CLAIMS MUMBAI|847|Offshore
2017-10-06|PRUBONDS NEW BUSINESS|216|Offshore
2017-10-06|PRUFUND_BEREAVEMENTS|39|England
2017-10-06|RIG & PH PP MUMBAI|1226|Offshore
2017-10-06|RP|4|England
2017-10-06|RP_BEREAVEMENTS||England
2017-10-06|RPPAP MUMBAI|34|Offshore
2017-10-06|RPTB|50|England
2017-10-06|SCHEME NORTH MUMBAI|80|Offshore
2017-10-06|SERVICING|161|Offshore
2017-10-06|SHP_CLAIMS|33|England
2017-10-06|SHP_GPP_SERVICING|126|England
2017-10-06|SHP_MPP_FC|134|England
2017-10-06|SHP_MPP_REVISIONS|19|England
2017-10-06|TEACHERS|8|England
2017-10-07|ADVISER - LIFE (CH) MUMBAI||Offshore
2017-10-07|ANNUITIES SERVICING|4|Offshore
2017-10-07|AVC MUMBAI|223|Offshore
2017-10-07|AVC_CLAIMS|6|England
2017-10-07|AVC_REVISIONS|4|England
2017-10-07|AVC_SERVICING|8|England
2017-10-07|BEREAVEMENTS|3|Offshore
2017-10-07|CDR DSS|2|Offshore
2017-10-07|CDT MUMBAI|613|Offshore
2017-10-07|CORPORATE PENSIONS|1|Offshore
2017-10-07|CORPORATE_PENSIONS||England
2017-10-07|DA ADMIN||Offshore
2017-10-07|EPP_MK1|1|England
2017-10-07|EPP_MK2-4|2|England
2017-10-07|IB PAY & SERVICING MUMBAI|71|Offshore
2017-10-07|IB_BEREAVEMENTS|4|England
2017-10-07|ILLUSTRATIONS MUMBAI|5|Offshore
2017-10-07|IPM FSAVC MUMBAI|2|Offshore
2017-10-07|MPP||England
2017-10-07|MPP_SCHEME_SERVICING|10|England
2017-10-07|NEW BUSINESS|2|Offshore
2017-10-07|NEW_WORLD_BEREAVEMENTS||England
2017-10-07|OB_LIFE_BEREAVEMENTS|1|England
2017-10-07|OPAL_BEREAVEMENTS||England
2017-10-07|PCPS_PCRS|6|England
2017-10-07|PG_SERV|4|England
2017-10-07|POLICY HOLDER - LIFE (NW) MUMBAI|16|Offshore
2017-10-07|POLICY HOLDER - LIFE (OB) MUMBAI|86|Offshore
2017-10-07|PRUBOND||England
2017-10-07|PRUBOND NBS (DGT)||Offshore
2017-10-07|PRUBOND SERVICING & CLAIMS MUMBAI|122|Offshore
2017-10-07|PRUBONDS NEW BUSINESS|4|Offshore
2017-10-07|PRUFUND_BEREAVEMENTS|2|England
2017-10-07|RIG & PH PP MUMBAI|111|Offshore
2017-10-07|RP||England
2017-10-07|RP_BEREAVEMENTS||England
2017-10-07|RPPAP MUMBAI|31|Offshore
2017-10-07|RPTB|1|England
2017-10-07|SCHEME NORTH MUMBAI||Offshore
2017-10-07|SERVICING|46|Offshore
2017-10-07|SHP_CLAIMS|3|England
2017-10-07|SHP_GPP_SERVICING|9|England
2017-10-07|SHP_MPP_FC|9|England
2017-10-07|SHP_MPP_REVISIONS|1|England
2017-10-07|TEACHERS||England
2017-10-08|ADVISER - LIFE (CH) MUMBAI||Offshore
2017-10-08|ANNUITIES SERVICING|2|Offshore
2017-10-08|AVC MUMBAI|4|Offshore
2017-10-08|AVC_CLAIMS||England
2017-10-08|AVC_REVISIONS||England
2017-10-08|AVC_SERVICING||England
2017-10-08|BEREAVEMENTS||Offshore
2017-10-08|CDR DSS||Offshore
2017-10-08|CDT MUMBAI|18|Offshore
2017-10-08|CORPORATE PENSIONS||Offshore
2017-10-08|CORPORATE_PENSIONS||England
2017-10-08|DA ADMIN||Offshore
2017-10-08|EPP_MK1||England
2017-10-08|EPP_MK2-4||England
2017-10-08|IB PAY & SERVICING MUMBAI||Offshore
2017-10-08|IB_BEREAVEMENTS||England
2017-10-08|ILLUSTRATIONS MUMBAI|4|Offshore
2017-10-08|IPM FSAVC MUMBAI||Offshore
2017-10-08|MPP||England
2017-10-08|MPP_SCHEME_SERVICING|3|England
2017-10-08|NEW BUSINESS||Offshore
2017-10-08|NEW_WORLD_BEREAVEMENTS||England
2017-10-08|OB_LIFE_BEREAVEMENTS||England
2017-10-08|OPAL_BEREAVEMENTS||England
2017-10-08|PCPS_PCRS||England
2017-10-08|PG_SERV||England
2017-10-08|POLICY HOLDER - LIFE (NW) MUMBAI|1|Offshore
2017-10-08|POLICY HOLDER - LIFE (OB) MUMBAI|7|Offshore
2017-10-08|PRUBOND||England
2017-10-08|PRUBOND NBS (DGT)||Offshore
2017-10-08|PRUBOND SERVICING & CLAIMS MUMBAI|6|Offshore
2017-10-08|PRUBONDS NEW BUSINESS||Offshore
2017-10-08|PRUFUND_BEREAVEMENTS||England
2017-10-08|RIG & PH PP MUMBAI|11|Offshore
2017-10-08|RP||England
2017-10-08|RP_BEREAVEMENTS||England
2017-10-08|RPPAP MUMBAI|2|Offshore
2017-10-08|RPTB||England
2017-10-08|SCHEME NORTH MUMBAI||Offshore
2017-10-08|SERVICING||Offshore
2017-10-08|SHP_CLAIMS||England
2017-10-08|SHP_GPP_SERVICING|2|England
2017-10-08|SHP_MPP_FC|1|England
2017-10-08|SHP_MPP_REVISIONS||England
2017-10-08|TEACHERS||England
2017-10-09|ADVISER - LIFE (CH) MUMBAI|10|Offshore
2017-10-09|ANNUITIES SERVICING|205|Offshore
2017-10-09|AVC MUMBAI|2452|Offshore
2017-10-09|AVC_CLAIMS|95|England
2017-10-09|AVC_REVISIONS|11|England
2017-10-09|AVC_SERVICING|125|England
2017-10-09|BEREAVEMENTS|196|Offshore
2017-10-09|CDR DSS|54|Offshore
2017-10-09|CDT MUMBAI|640|Offshore
2017-10-09|CORPORATE PENSIONS|73|Offshore
2017-10-09|CORPORATE_PENSIONS|19|England
2017-10-09|DA ADMIN|32|Offshore
2017-10-09|EPP_MK1|34|England
2017-10-09|EPP_MK2-4|19|England
2017-10-09|IB PAY & SERVICING MUMBAI|379|Offshore
2017-10-09|IB_BEREAVEMENTS|191|England
2017-10-09|ILLUSTRATIONS MUMBAI|617|Offshore
2017-10-09|IPM FSAVC MUMBAI|77|Offshore
2017-10-09|MPP|35|England
2017-10-09|MPP_SCHEME_SERVICING|129|England
2017-10-09|NEW BUSINESS|21|Offshore
2017-10-09|NEW_WORLD_BEREAVEMENTS|21|England
2017-10-09|OB_LIFE_BEREAVEMENTS|60|England
2017-10-09|OPAL_BEREAVEMENTS||England
2017-10-09|PCPS_PCRS|5|England
2017-10-09|PG_SERV|40|England
2017-10-09|POLICY HOLDER - LIFE (NW) MUMBAI|160|Offshore
2017-10-09|POLICY HOLDER - LIFE (OB) MUMBAI|381|Offshore
2017-10-09|PRUBOND||England
2017-10-09|PRUBOND NBS (DGT)|116|Offshore
2017-10-09|PRUBOND SERVICING & CLAIMS MUMBAI|913|Offshore
2017-10-09|PRUBONDS NEW BUSINESS|202|Offshore
2017-10-09|PRUFUND_BEREAVEMENTS|26|England
2017-10-09|RIG & PH PP MUMBAI|1781|Offshore
2017-10-09|RP|30|England
2017-10-09|RP_BEREAVEMENTS||England
2017-10-09|RPPAP MUMBAI|46|Offshore
2017-10-09|RPTB|88|England
2017-10-09|SCHEME NORTH MUMBAI|63|Offshore
2017-10-09|SERVICING|190|Offshore
2017-10-09|SHP_CLAIMS|42|England
2017-10-09|SHP_GPP_SERVICING|121|England
2017-10-09|SHP_MPP_FC|135|England
2017-10-09|SHP_MPP_REVISIONS|26|England
2017-10-09|TEACHERS|3|England
2017-10-10|ADVISER - LIFE (CH) MUMBAI|7|Offshore
2017-10-10|ANNUITIES SERVICING|194|Offshore
2017-10-10|AVC MUMBAI|1209|Offshore
2017-10-10|AVC_CLAIMS|96|England
2017-10-10|AVC_REVISIONS|18|England
2017-10-10|AVC_SERVICING|99|England
2017-10-10|BEREAVEMENTS|274|Offshore
2017-10-10|CDR DSS|170|Offshore
2017-10-10|CDT MUMBAI|591|Offshore
2017-10-10|CORPORATE PENSIONS|56|Offshore
2017-10-10|CORPORATE_PENSIONS|42|England
2017-10-10|DA ADMIN|40|Offshore
2017-10-10|EPP_MK1|37|England
2017-10-10|EPP_MK2-4|3|England
2017-10-10|IB PAY & SERVICING MUMBAI|409|Offshore
2017-10-10|IB_BEREAVEMENTS|109|England
2017-10-10|ILLUSTRATIONS MUMBAI|696|Offshore
2017-10-10|IPM FSAVC MUMBAI|61|Offshore
2017-10-10|MPP|41|England
2017-10-10|MPP_SCHEME_SERVICING|164|England
2017-10-10|NEW BUSINESS|28|Offshore
2017-10-10|NEW_WORLD_BEREAVEMENTS|10|England
2017-10-10|OB_LIFE_BEREAVEMENTS|22|England
2017-10-10|OPAL_BEREAVEMENTS|3|England
2017-10-10|PCPS_PCRS|2|England
2017-10-10|PG_SERV|51|England
2017-10-10|POLICY HOLDER - LIFE (NW) MUMBAI|182|Offshore
2017-10-10|POLICY HOLDER - LIFE (OB) MUMBAI|482|Offshore
2017-10-10|PRUBOND||England
2017-10-10|PRUBOND NBS (DGT)|130|Offshore
2017-10-10|PRUBOND SERVICING & CLAIMS MUMBAI|815|Offshore
2017-10-10|PRUBONDS NEW BUSINESS|282|Offshore
2017-10-10|PRUFUND_BEREAVEMENTS|19|England
2017-10-10|RIG & PH PP MUMBAI|1259|Offshore
2017-10-10|RP|15|England
2017-10-10|RP_BEREAVEMENTS|2|England
2017-10-10|RPPAP MUMBAI|25|Offshore
2017-10-10|RPTB|38|England
2017-10-10|SCHEME NORTH MUMBAI|47|Offshore
2017-10-10|SERVICING|158|Offshore
2017-10-10|SHP_CLAIMS|52|England
2017-10-10|SHP_GPP_SERVICING|142|England
2017-10-10|SHP_MPP_FC|125|England
2017-10-10|SHP_MPP_REVISIONS|54|England
2017-10-10|TEACHERS|7|England
2017-10-11|ADVISER - LIFE (CH) MUMBAI|9|Offshore
2017-10-11|ANNUITIES SERVICING|199|Offshore
2017-10-11|AVC MUMBAI|1557|Offshore
2017-10-11|AVC_CLAIMS|93|England
2017-10-11|AVC_REVISIONS|14|England
2017-10-11|AVC_SERVICING|172|England
2017-10-11|BEREAVEMENTS|193|Offshore
2017-10-11|CDR DSS|75|Offshore
2017-10-11|CDT MUMBAI|944|Offshore
2017-10-11|CORPORATE PENSIONS|41|Offshore
2017-10-11|CORPORATE_PENSIONS|15|England
2017-10-11|DA ADMIN|32|Offshore
2017-10-11|EPP_MK1|31|England
2017-10-11|EPP_MK2-4|13|England
2017-10-11|IB PAY & SERVICING MUMBAI|579|Offshore
2017-10-11|IB_BEREAVEMENTS|140|England
2017-10-11|ILLUSTRATIONS MUMBAI|663|Offshore
2017-10-11|IPM FSAVC MUMBAI|63|Offshore
2017-10-11|MPP|50|England
2017-10-11|MPP_SCHEME_SERVICING|156|England
2017-10-11|NEW BUSINESS|27|Offshore
2017-10-11|NEW_WORLD_BEREAVEMENTS|23|England
2017-10-11|OB_LIFE_BEREAVEMENTS|59|England
2017-10-11|OPAL_BEREAVEMENTS||England
2017-10-11|PCPS_PCRS|3|England
2017-10-11|PG_SERV|23|England
2017-10-11|POLICY HOLDER - LIFE (NW) MUMBAI|145|Offshore
2017-10-11|POLICY HOLDER - LIFE (OB) MUMBAI|445|Offshore
2017-10-11|PRUBOND|9|England
2017-10-11|PRUBOND NBS (DGT)|121|Offshore
2017-10-11|PRUBOND SERVICING & CLAIMS MUMBAI|837|Offshore
2017-10-11|PRUBONDS NEW BUSINESS|237|Offshore
2017-10-11|PRUFUND_BEREAVEMENTS|19|England
2017-10-11|RIG & PH PP MUMBAI|1352|Offshore
2017-10-11|RP|15|England
2017-10-11|RP_BEREAVEMENTS|1|England
2017-10-11|RPPAP MUMBAI|34|Offshore
2017-10-11|RPTB|46|England
2017-10-11|SCHEME NORTH MUMBAI|65|Offshore
2017-10-11|SERVICING|154|Offshore
2017-10-11|SHP_CLAIMS|57|England
2017-10-11|SHP_GPP_SERVICING|141|England
2017-10-11|SHP_MPP_FC|126|England
2017-10-11|SHP_MPP_REVISIONS|30|England
2017-10-11|TEACHERS|6|England
2017-10-12|ADVISER - LIFE (CH) MUMBAI|16|Offshore
